enterprise_id,week_start,week_of_year,inflow_total,inflow_upi,inflow_cash,txn_count,counterparty_count,top_cp_share,outflow_inventory,outflow_fixed,outflow_emi,outflow_total,net_cash_flow,closing_balance,mandi_price_index,rainfall_mm,festival_intensity
ENT0139,2025-10-06,41,31329.68,12941.86,18387.82,56,91,0.1938,17179.25,2440.63,3604.65,23224.53,8105.15,49271.35,97.31,3.9,0.821
ENT0139,2025-10-13,42,27117.72,9687.6,17430.12,59,91,0.1622,14884.74,2579.57,3604.65,21068.95,6048.77,49495.99,98.3,12.4,1.007
ENT0139,2025-10-20,43,26273.04,10376.79,15896.25,50,87,0.1297,14400.74,2487.11,3604.65,20492.49,5780.55,49914.98,96.93,0.0,1.146
ENT0139,2025-10-27,44,34968.94,14819.78,20149.16,59,101,0.156,19158.0,2421.17,3604.65,25183.81,9785.12,52820.08,96.47,10.0,1.219
ENT0139,2025-11-03,45,40250.87,16492.15,23758.72,74,107,0.1386,22043.3,2502.99,3604.65,28150.93,12099.94,56809.15,96.1,4.6,1.198
ENT0139,2025-11-10,46,29648.78,11796.79,17851.99,50,96,0.1217,16233.77,2686.36,3604.65,22524.78,7124.0,56907.98,95.9,17.0,1.057
ENT0139,2025-11-17,47,28468.14,11558.6,16909.53,51,95,0.1498,15563.99,2450.13,3604.65,21618.76,6849.38,56712.3,94.47,0.0,0.808
ENT0139,2025-11-24,48,27309.94,13513.06,13796.88,49,88,0.1503,14920.57,2604.62,3604.65,21129.83,6180.11,55820.43,93.83,0.6,0.522
ENT0139,2025-12-01,49,31789.18,11935.02,19854.16,56,95,0.1586,17352.38,2399.46,3604.65,23356.48,8432.7,56455.68,93.0,11.6,0.282
ENT0139,2025-12-08,50,23431.51,8667.48,14764.02,43,84,0.134,12800.93,2523.87,3604.65,18929.45,4502.06,54645.63,93.78,7.6,0.134
ENT0139,2025-12-15,51,23150.77,8855.04,14295.73,34,84,0.1355,12657.68,2555.65,3604.65,18817.98,4332.79,53500.34,94.53,0.0,0.082
ENT0139,2025-12-22,52,22023.55,10515.51,11508.04,43,80,0.1718,12036.31,2413.76,3604.65,18054.72,3968.82,51753.66,94.14,1.5,0.119
ENT0139,2025-12-29,1,23996.75,10511.03,13485.72,50,82,0.1682,13104.4,2476.63,3604.65,19185.69,4811.06,50006.54,93.4,0.1,0.205
ENT0139,2026-01-05,2,27261.3,10971.21,16290.09,43,92,0.1281,14883.98,2404.32,3604.65,20892.95,6368.36,49677.14,93.2,1.8,0.251
ENT0139,2026-01-12,3,22053.67,10781.44,11272.23,45,80,0.1196,12023.68,2415.42,3604.65,18043.74,4009.93,47927.7,91.89,0.0,0.201
ENT0139,2026-01-19,4,25262.94,9869.37,15393.58,49,86,0.1306,13747.69,2518.68,3604.65,19871.02,5391.93,47573.62,90.19,0.0,0.103
ENT0139,2026-01-26,5,24681.87,10114.71,14567.16,47,85,0.1754,13409.18,2731.4,3604.65,19745.22,4936.65,46668.54,88.7,0.0,0.035
ENT0139,2026-02-02,6,20124.84,7948.61,12176.23,37,75,0.0952,10918.89,2573.49,3604.65,17097.03,3027.81,45122.13,87.53,0.9,0.016
ENT0139,2026-02-09,7,24109.56,10494.69,13614.87,45,83,0.1413,13054.83,2524.69,3604.65,19184.16,4925.4,45335.65,85.81,2.8,0.042
ENT0139,2026-02-16,8,28604.26,12872.17,15732.09,56,90,0.1715,15482.19,2706.03,3604.65,21792.87,6811.39,46843.29,85.45,0.0,0.124
ENT0139,2026-02-23,9,20948.89,9282.85,11666.04,39,75,0.1569,11341.65,2361.15,3604.65,17307.44,3641.45,45811.0,85.67,0.0,0.242
ENT0139,2026-03-02,10,23952.17,11434.74,12517.43,55,82,0.15,12935.05,2696.77,3604.65,19236.46,4715.7,45582.77,83.55,6.4,0.307
ENT0139,2026-03-09,11,24660.43,10660.74,13999.69,43,85,0.1714,13310.04,2474.99,3604.65,19389.67,5270.75,45931.48,83.08,3.0,0.26
ENT0139,2026-03-16,12,24227.7,10624.22,13603.48,51,83,0.1486,13065.63,2557.6,3604.65,19227.88,4999.83,45870.69,82.39,0.0,0.171
ENT0139,2026-03-23,13,20687.61,9494.74,11192.86,38,78,0.1421,11155.18,2609.09,3604.65,17368.93,3318.68,44728.05,82.29,0.1,0.138
ENT0139,2026-03-30,14,20329.17,10322.98,10006.18,36,76,0.168,10956.46,2583.98,3604.65,17145.09,3184.08,44157.43,81.88,0.0,0.179
ENT0139,2026-04-06,15,22082.73,10364.86,11717.87,45,81,0.1913,11875.77,2477.4,3604.65,17957.82,4124.91,44141.88,80.13,0.0,0.255
ENT0139,2026-04-13,16,24722.7,11115.9,13606.8,44,87,0.1075,13270.64,2629.83,3604.65,19505.11,5217.59,44287.72,78.64,2.2,0.323
ENT0139,2026-04-20,17,23255.08,11281.85,11973.23,50,84,0.1373,12479.74,2471.94,3604.65,18556.33,4698.74,44305.37,78.45,14.8,0.35
ENT0139,2026-04-27,18,26831.48,12274.31,14557.17,47,89,0.1469,14413.86,2471.31,3604.65,20489.82,6341.66,45243.61,79.26,6.2,0.323
ENT0139,2026-05-04,19,26891.76,12755.8,14135.96,55,90,0.1417,14406.22,2516.68,3604.65,20527.55,6364.21,45848.07,77.09,17.0,0.254
ENT0139,2026-05-11,20,20869.71,9686.56,11183.15,41,77,0.1542,11184.47,2587.41,3604.65,17376.52,3493.19,44546.44,77.39,13.6,0.17
ENT0139,2026-05-18,21,22986.86,10011.34,12975.51,42,81,0.1526,12337.48,2400.4,3604.65,18342.53,4644.33,44623.66,78.55,22.6,0.097
ENT0139,2026-05-25,22,21939.99,9993.91,11946.08,36,80,0.1286,11775.3,2413.86,3604.65,17793.81,4146.18,44530.06,78.53,25.0,0.047
ENT0139,2026-06-01,23,28119.72,14725.78,13393.94,48,90,0.1645,15105.73,2314.31,3604.65,21024.69,7095.03,46279.39,79.25,36.1,0.02
ENT0139,2026-06-08,24,20329.56,9953.87,10375.7,34,79,0.1506,10915.41,2488.07,3604.65,17008.13,3321.44,44991.03,78.85,32.7,0.011
ENT0139,2026-06-15,25,22387.96,10922.55,11465.42,46,84,0.178,12024.01,2660.0,3604.65,18288.65,4099.31,44720.14,79.08,31.5,0.022
ENT0139,2026-06-22,26,26889.58,13098.33,13791.25,50,93,0.1744,14420.95,2963.34,3604.65,20988.93,5900.65,45486.97,77.95,37.3,0.062
ENT0139,2026-06-29,27,17683.48,8491.42,9192.07,36,73,0.1488,9462.54,2554.51,3604.65,15621.7,2061.78,43365.11,76.22,46.3,0.12
ENT0139,2026-07-06,28,26154.86,12894.96,13259.9,49,88,0.1636,14020.52,2739.6,3604.65,20364.77,5790.09,44537.8,77.59,45.0,0.15
ENT0139,2026-07-13,29,20407.45,9860.62,10546.83,33,74,0.1071,10934.34,2527.85,3604.65,17066.84,3340.61,43769.82,77.22,56.9,0.12
ENT0140,2024-07-22,30,17410.6,6454.93,10955.67,36,1,0.7247,9848.2,3291.27,0.0,13139.47,4271.13,59286.04,95.99,110.8,0.062
ENT0140,2024-07-29,31,18115.01,7466.45,10648.56,35,1,0.7257,10283.73,3377.32,0.0,13661.06,4453.95,61974.0,97.39,114.5,0.021
ENT0140,2024-08-05,32,14215.86,5578.6,8637.26,35,1,0.781,8098.64,3345.19,0.0,11443.83,2772.03,61236.29,98.77,115.9,0.005
ENT0140,2024-08-12,33,16518.03,5760.09,10757.94,27,1,0.7564,9386.66,3092.07,0.0,12478.73,4039.3,61396.18,97.78,102.2,0.004
ENT0140,2024-08-19,34,16678.0,7531.49,9146.5,30,2,0.7615,9516.43,3391.23,0.0,12907.66,3770.33,61425.84,99.4,89.0,0.011
ENT0140,2024-08-26,35,16580.61,7047.46,9533.15,39,1,0.7702,9538.2,3390.14,0.0,12928.34,3652.27,61443.77,102.69,76.6,0.029
ENT0140,2024-09-02,36,20166.05,7032.65,13133.4,41,2,0.7954,11629.33,3274.99,0.0,14904.32,5261.72,62954.98,103.7,72.1,0.066
ENT0140,2024-09-09,37,21482.56,8306.66,13175.9,52,1,0.7802,12399.3,3162.46,0.0,15561.75,5920.81,64778.4,104.06,59.9,0.135
ENT0140,2024-09-16,38,25660.86,11518.11,14142.75,55,1,0.771,14831.18,3310.24,0.0,18141.42,7519.43,67918.51,104.63,45.6,0.25
ENT0140,2024-09-23,39,26047.14,10902.35,15144.8,57,3,0.7753,15107.69,3217.83,0.0,18325.51,7721.63,70930.58,106.12,54.6,0.412
ENT0140,2024-09-30,40,24737.58,8610.69,16126.89,54,2,0.8118,14296.05,3255.5,0.0,17551.55,7186.03,73820.89,104.59,44.5,0.612
ENT0140,2024-10-07,41,26771.24,10344.01,16427.24,59,1,0.7471,15500.79,3266.49,0.0,18767.28,8003.96,77439.25,105.39,33.1,0.821
ENT0140,2024-10-14,42,36126.51,14003.22,22123.29,77,2,0.7948,20919.17,3123.7,0.0,24042.87,12083.64,84474.03,105.42,14.5,1.007
ENT0140,2024-10-21,43,33235.81,15280.93,17954.88,71,2,0.7674,19373.05,3269.37,0.0,22642.41,10593.39,89961.54,108.25,20.0,1.146
ENT0140,2024-10-28,44,36929.01,16056.23,20872.78,84,1,0.7654,21533.63,3442.59,0.0,24976.21,11952.79,96260.21,108.41,14.7,1.219
ENT0140,2024-11-04,45,28251.48,11698.28,16553.2,58,1,0.7795,16567.76,3375.85,0.0,19943.61,8307.87,98820.22,110.9,10.3,1.198
ENT0140,2024-11-11,46,27011.92,10910.77,16101.15,59,2,0.7301,15796.2,3232.01,0.0,19028.21,7983.71,100280.46,109.66,12.8,1.057
ENT0140,2024-11-18,47,29374.68,13258.06,16116.62,61,1,0.7456,17213.09,3223.74,0.0,20436.83,8937.85,102143.83,110.56,7.4,0.808
ENT0140,2024-11-25,48,32140.82,13869.76,18271.06,72,2,0.7748,18853.52,3563.08,0.0,22416.61,9724.21,104821.61,111.02,6.8,0.522
ENT0140,2024-12-02,49,32251.5,14340.03,17911.47,74,1,0.7761,18866.78,3124.52,0.0,21991.3,10260.2,107404.67,109.81,5.4,0.282
ENT0140,2024-12-09,50,23835.48,10997.76,12837.72,49,1,0.7784,13946.34,3370.49,0.0,17316.83,6518.65,105091.75,109.9,3.0,0.134
ENT0140,2024-12-16,51,27252.02,12328.93,14923.1,55,2,0.7812,15995.11,3468.48,0.0,19463.6,7788.43,103723.77,111.28,0.0,0.082
ENT0140,2024-12-23,52,27096.21,11122.7,15973.51,55,1,0.8071,15876.94,3088.8,0.0,18965.74,8130.47,101662.09,110.53,0.9,0.119
ENT0140,2024-12-30,1,23041.48,11077.83,11963.65,53,1,0.7541,13420.83,3236.21,0.0,16657.04,6384.43,98734.09,107.93,0.0,0.205
ENT0140,2025-01-06,2,24001.24,11765.32,12235.92,52,2,0.7748,13964.48,3449.64,0.0,17414.13,6587.11,96821.77,107.45,0.0,0.251
ENT0140,2025-01-13,3,25285.06,13307.9,11977.16,54,1,0.7819,14654.15,3146.86,0.0,17801.01,7484.05,95604.02,105.79,10.1,0.201
ENT0140,2025-01-20,4,21278.01,9540.09,11737.92,45,1,0.7744,12302.9,3287.89,0.0,15590.79,5687.22,92236.94,104.8,10.4,0.103
ENT0140,2025-01-27,5,31435.04,16017.48,15417.56,65,1,0.7648,18145.24,3043.35,0.0,21188.58,10246.46,92698.77,104.1,8.2,0.035
ENT0140,2025-02-03,6,20487.63,10518.43,9969.2,47,1,0.7514,11747.86,3198.42,0.0,14946.28,5541.35,89756.7,101.37,1.6,0.016
ENT0140,2025-02-10,7,21528.16,11001.62,10526.54,47,1,0.7628,12265.41,3499.45,0.0,15764.86,5763.3,87329.53,98.8,8.2,0.042
ENT0140,2025-02-17,8,23831.39,11624.56,12206.83,58,1,0.7929,13575.28,3066.93,0.0,16642.21,7189.18,86197.17,98.73,0.3,0.124
ENT0140,2025-02-24,9,23792.97,10932.59,12860.38,51,1,0.8108,13510.07,3007.51,0.0,16517.58,7275.39,85582.33,97.48,1.6,0.242
ENT0140,2025-03-03,10,24485.8,11807.83,12677.96,54,1,0.7321,13774.57,3257.3,0.0,17031.86,7453.93,85245.43,93.91,0.0,0.307
ENT0140,2025-03-10,11,19758.86,9116.0,10642.86,40,1,0.7673,11124.03,3351.45,0.0,14475.48,5283.39,83028.89,94.2,3.3,0.26
ENT0140,2025-03-17,12,18145.46,8232.16,9913.3,36,1,0.7313,10208.6,3184.67,0.0,13393.27,4752.18,80959.23,93.94,1.7,0.171
ENT0140,2025-03-24,13,20613.75,10832.68,9781.07,44,1,0.7524,11556.04,3213.65,0.0,14769.69,5844.06,78822.82,92.61,0.0,0.138
ENT0140,2025-03-31,14,18133.52,8735.22,9398.31,44,1,0.7717,10112.4,3386.6,0.0,13499.0,4634.52,76607.71,90.69,2.8,0.179
ENT0140,2025-04-07,15,18576.66,8386.74,10189.92,38,1,0.7432,10373.53,3469.55,0.0,13843.07,4733.59,74956.87,91.18,3.9,0.255
ENT0140,2025-04-14,16,18386.64,9535.08,8851.56,37,1,0.758,10268.0,3349.1,0.0,13617.09,4769.55,73309.97,91.2,17.0,0.323
ENT0140,2025-04-21,17,18377.33,9982.96,8394.37,34,1,0.7549,10328.08,3421.61,0.0,13749.69,4627.63,71630.48,93.54,13.9,0.35
ENT0140,2025-04-28,18,16722.71,9060.09,7662.62,46,1,0.7708,9404.34,3258.46,0.0,12662.8,4059.91,69299.11,93.79,11.6,0.323
ENT0140,2025-05-05,19,16874.07,8390.31,8483.76,34,1,0.7585,9496.8,3162.85,0.0,12659.65,4214.42,67640.86,94.08,16.6,0.254
ENT0140,2025-05-12,20,17573.54,9011.27,8562.26,32,1,0.7904,9883.87,3029.24,0.0,12913.11,4660.43,66849.29,93.83,19.7,0.17
ENT0140,2025-05-19,21,20195.12,11049.91,9145.21,44,1,0.7657,11386.92,3045.97,0.0,14432.9,5762.22,66937.71,94.78,23.1,0.097
ENT0140,2025-05-26,22,21916.24,12403.51,9512.73,48,2,0.7494,12384.25,3242.81,0.0,15627.05,6289.19,67807.5,95.6,23.2,0.047
ENT0140,2025-06-02,23,19220.76,10683.73,8537.03,44,1,0.7355,10907.73,3482.21,0.0,14389.94,4830.82,67616.89,97.26,34.5,0.02
ENT0140,2025-06-09,24,17733.84,10160.26,7573.57,39,1,0.7497,10055.74,3113.24,0.0,13168.98,4564.86,67252.38,96.94,36.9,0.011
ENT0140,2025-06-16,25,19456.87,10617.71,8839.16,35,1,0.7628,11029.02,3805.43,0.0,14834.45,4622.42,67351.54,96.81,39.6,0.022
ENT0140,2025-06-23,26,17317.46,9813.21,7504.25,34,1,0.7768,9813.67,3234.78,0.0,13048.45,4269.01,67306.31,96.7,55.5,0.062
ENT0140,2025-06-30,27,18712.75,10576.2,8136.55,44,1,0.7811,10643.96,3103.56,0.0,13747.53,4965.23,67937.53,98.16,59.3,0.12
ENT0140,2025-07-07,28,20340.81,10773.62,9567.19,47,2,0.7851,11639.8,3174.6,0.0,14814.4,5526.41,69071.02,100.55,49.7,0.15
ENT0140,2025-07-14,29,20018.94,10283.28,9735.65,45,2,0.778,11458.88,3251.41,0.0,14710.29,5308.65,69647.78,100.66,61.8,0.12
ENT0140,2025-07-21,30,20938.79,11408.18,9530.61,51,1,0.7861,11991.48,3493.91,0.0,15485.38,5453.41,70012.75,100.87,69.3,0.062
ENT0140,2025-07-28,31,20516.49,11334.97,9181.52,43,1,0.7599,11782.77,3282.12,0.0,15064.88,5451.6,70381.79,102.01,68.9,0.021
ENT0140,2025-08-04,32,17855.35,11043.38,6811.96,43,1,0.7631,10266.81,3066.56,0.0,13333.37,4521.98,70111.71,102.5,66.5,0.005
ENT0140,2025-08-11,33,21468.83,12429.98,9038.85,44,1,0.7547,12404.43,3563.2,0.0,15967.64,5501.19,70786.42,104.5,57.1,0.004
ENT0140,2025-08-18,34,18770.94,10535.4,8235.54,47,1,0.7508,10794.12,3164.41,0.0,13958.53,4812.41,71004.63,102.53,47.3,0.011
ENT0140,2025-08-25,35,22810.66,13336.01,9474.65,47,1,0.7942,13110.62,3133.33,0.0,16243.95,6566.72,72718.59,102.33,40.6,0.029
ENT0140,2025-09-01,36,20781.72,12480.72,8301.0,40,2,0.7631,11939.65,3340.53,0.0,15280.18,5501.54,73194.08,102.16,43.4,0.066
ENT0140,2025-09-08,37,19583.59,11460.66,8122.93,37,1,0.7441,11194.27,3429.72,0.0,14623.99,4959.6,73135.79,100.11,37.7,0.135
ENT0140,2025-09-15,38,20450.11,11961.8,8488.31,49,1,0.7496,11676.76,3424.6,0.0,15101.36,5348.76,73223.93,99.67,37.4,0.25
ENT0140,2025-09-22,39,32560.4,19351.42,13208.98,76,4,0.8088,18571.87,2990.09,0.0,21561.96,10998.44,78019.69,99.25,30.9,0.412
ENT0140,2025-09-29,40,24648.43,15198.68,9449.75,49,1,0.7718,14072.43,3539.73,0.0,17612.16,7036.27,79544.63,99.63,18.6,0.612
ENT0140,2025-10-06,41,33449.18,20370.39,13078.79,69,1,0.7761,19187.9,3096.44,0.0,22284.34,11164.84,84248.84,101.54,7.7,0.821
ENT0140,2025-10-13,42,34606.72,20907.42,13699.3,65,1,0.7561,19862.1,3368.26,0.0,23230.35,11376.36,89277.78,101.75,9.6,1.007
ENT0140,2025-10-20,43,37273.41,22335.56,14937.84,75,1,0.7223,21349.44,3339.15,0.0,24688.59,12584.82,94834.28,100.93,9.9,1.146
ENT0140,2025-10-27,44,31103.63,19785.87,11317.76,66,2,0.7414,17828.26,3362.79,0.0,21191.05,9912.57,97901.86,101.22,5.0,1.219
ENT0140,2025-11-03,45,33713.84,20851.87,12861.97,71,1,0.7537,19398.72,3228.01,0.0,22626.73,11087.11,102242.03,102.78,0.9,1.198
ENT0140,2025-11-10,46,30899.66,20121.18,10778.48,58,3,0.7543,17736.16,3457.22,0.0,21193.38,9706.28,105396.24,101.78,4.6,1.057
ENT0140,2025-11-17,47,36448.68,24977.88,11470.8,73,1,0.7666,20870.11,3268.44,0.0,24138.55,12310.13,109229.57,100.79,0.0,0.808
ENT0140,2025-11-24,48,36124.98,21985.28,14139.7,85,2,0.7834,20721.06,3500.07,0.0,24221.13,11903.85,112771.57,101.5,0.0,0.522
ENT0140,2025-12-01,49,28599.06,18268.29,10330.78,66,1,0.7672,16391.26,3084.93,0.0,19476.19,9122.88,112496.23,101.18,2.8,0.282
ENT0140,2025-12-08,50,35148.38,21164.08,13984.29,76,2,0.7751,20177.46,3568.14,0.0,23745.61,11402.77,113735.93,101.84,0.0,0.134
ENT0140,2025-12-15,51,28037.56,18136.37,9901.19,61,1,0.7849,16086.3,2992.35,0.0,19078.65,8958.91,111674.87,101.61,1.8,0.082
ENT0140,2025-12-22,52,26918.91,19240.2,7678.71,58,1,0.7956,15466.04,3556.41,0.0,19022.45,7896.46,109404.0,102.17,1.8,0.119
ENT0140,2025-12-29,1,28317.24,19252.74,9064.5,60,1,0.7481,16204.64,3182.83,0.0,19387.47,8929.77,107913.17,100.56,0.0,0.205
ENT0140,2026-01-05,2,29740.64,19213.06,10527.58,64,1,0.7748,17000.74,3334.47,0.0,20335.22,9405.42,107137.02,100.12,0.0,0.251
ENT0140,2026-01-12,3,23254.84,15903.12,7351.72,44,1,0.7758,13268.99,3192.47,0.0,16461.46,6793.38,103351.32,99.39,8.7,0.201
ENT0140,2026-01-19,4,27012.33,17292.12,9720.21,57,1,0.7718,15336.56,3118.95,0.0,18455.51,8556.82,100797.88,97.44,0.0,0.103
ENT0140,2026-01-26,5,24729.53,15928.94,8800.59,45,2,0.7584,13954.79,3195.66,0.0,17150.45,7579.08,98261.88,95.08,0.0,0.035
ENT0140,2026-02-02,6,23987.33,16830.85,7156.48,51,2,0.747,13543.27,3400.1,0.0,16943.36,7043.97,94869.3,95.28,0.0,0.016
ENT0140,2026-02-09,7,24076.28,16290.54,7785.75,53,2,0.7631,13557.73,3331.37,0.0,16889.1,7187.19,92523.41,94.29,0.3,0.042
ENT0140,2026-02-16,8,27292.46,18648.42,8644.04,56,2,0.7713,15296.93,3478.0,0.0,18774.93,8517.53,91898.71,92.53,0.3,0.124
ENT0140,2026-02-23,9,24840.62,17201.58,7639.04,54,2,0.7877,13895.99,3357.86,0.0,17253.85,7586.78,90506.17,91.83,0.0,0.242
ENT0140,2026-03-02,10,21883.6,15105.33,6778.27,46,1,0.7635,12263.43,3328.38,0.0,15591.81,6291.8,87837.64,92.48,7.7,0.307
ENT0140,2026-03-09,11,23977.82,17769.08,6208.74,53,1,0.7429,13324.32,3553.99,0.0,16878.31,7099.51,86909.15,89.41,0.0,0.26
ENT0140,2026-03-16,12,21893.2,14495.95,7397.25,48,1,0.7463,12093.11,3346.81,0.0,15439.91,6453.29,85286.88,87.29,3.4,0.171
ENT0140,2026-03-23,13,21676.72,14865.98,6810.74,43,1,0.7425,11923.5,3111.32,0.0,15034.81,6641.91,83966.36,85.84,10.9,0.138
ENT0140,2026-03-30,14,21449.63,15457.57,5992.06,40,1,0.7645,11835.03,3072.73,0.0,14907.76,6541.87,82672.97,86.91,0.0,0.179
ENT0140,2026-04-06,15,22549.66,15397.34,7152.32,43,1,0.7388,12438.14,3585.24,0.0,16023.38,6526.28,81732.01,86.8,0.9,0.255
ENT0140,2026-04-13,16,18617.09,13012.51,5604.58,36,1,0.7506,10282.45,3253.11,0.0,13535.55,5081.54,79107.69,87.26,0.0,0.323
ENT0140,2026-04-20,17,18394.12,13824.95,4569.17,43,1,0.7985,10116.44,3277.29,0.0,13393.73,5000.39,76648.57,85.79,0.8,0.35
ENT0140,2026-04-27,18,20545.29,14474.15,6071.14,47,1,0.7628,11254.85,3172.95,0.0,14427.8,6117.5,75615.2,84.44,6.3,0.323
ENT0140,2026-05-04,19,19458.29,14755.35,4702.94,40,2,0.7679,10669.54,3021.37,0.0,13690.91,5767.38,74056.33,84.77,19.4,0.254
ENT0140,2026-05-11,20,17346.68,12097.68,5248.99,36,1,0.7402,9511.77,3605.65,0.0,13117.41,4229.26,71761.93,84.77,25.0,0.17
ENT0140,2026-05-18,21,14971.41,12027.55,2943.86,27,1,0.7653,8223.39,3070.95,0.0,11294.33,3677.08,69254.26,85.35,15.4,0.097
ENT0140,2026-05-25,22,18840.94,14433.98,4406.96,35,2,0.7331,10346.06,3110.08,0.0,13456.14,5384.8,68450.1,85.26,32.8,0.047
ENT0140,2026-06-01,23,17288.0,13325.2,3962.79,39,1,0.7691,9506.24,3215.83,0.0,12722.07,4565.93,66730.08,85.73,25.7,0.02
ENT0140,2026-06-08,24,18785.57,13939.53,4846.04,38,1,0.7413,10342.4,3191.59,0.0,13533.99,5251.58,66156.02,86.15,40.2,0.011
ENT0140,2026-06-15,25,18900.29,14325.68,4574.61,39,2,0.7927,10439.96,3173.6,0.0,13613.56,5286.73,65911.74,87.29,33.3,0.022
ENT0140,2026-06-22,26,20313.33,17115.03,3198.3,46,1,0.8049,11260.84,3382.13,0.0,14642.97,5670.37,66042.46,88.56,38.4,0.062
ENT0140,2026-06-29,27,17020.05,12472.52,4547.52,38,1,0.7533,9402.16,3455.44,0.0,12857.59,4162.45,65071.71,87.32,43.1,0.12
ENT0140,2026-07-06,28,19401.27,14602.25,4799.01,41,1,0.735,10661.75,3259.87,0.0,13921.62,5479.65,65463.58,85.52,62.4,0.15
ENT0140,2026-07-13,29,24799.36,18937.31,5862.05,58,1,0.7573,13691.96,3316.59,0.0,17008.54,7790.82,68381.81,87.13,50.1,0.12
ENT0141,2024-07-22,30,20167.45,5346.69,14820.76,47,16,0.1783,11985.15,3571.92,0.0,15557.07,4610.38,64033.0,98.4,57.4,0.062
ENT0141,2024-07-29,31,17519.53,3687.93,13831.6,40,15,0.2102,10419.22,3909.14,0.0,14328.35,3191.18,59446.67,98.69,73.0,0.021
ENT0141,2024-08-05,32,17009.74,4986.96,12022.78,43,12,0.1724,10120.29,3697.46,0.0,13817.74,3191.99,56088.52,98.86,57.5,0.005
ENT0141,2024-08-12,33,28690.39,7750.51,20939.88,78,20,0.1826,17149.6,3877.09,0.0,21026.69,7663.7,58552.0,100.71,56.7,0.004
ENT0141,2024-08-19,34,19981.13,5424.52,14556.61,51,15,0.1801,11968.02,4026.62,0.0,15994.64,3986.49,57729.87,101.54,59.6,0.011
ENT0141,2024-08-26,35,24451.09,6628.25,17822.84,62,18,0.1768,14685.94,3800.53,0.0,18486.47,5964.61,58896.29,102.67,45.6,0.029
ENT0141,2024-09-02,36,39002.35,11879.28,27123.08,110,23,0.1785,23471.15,3646.49,0.0,27117.64,11884.71,65094.35,103.47,33.4,0.066
ENT0141,2024-09-09,37,24324.72,7416.86,16907.86,67,18,0.2038,14679.93,3767.49,0.0,18447.42,5877.3,65271.24,104.65,33.1,0.135
ENT0141,2024-09-16,38,32572.06,9844.81,22727.25,90,21,0.1861,19716.57,3664.99,0.0,23381.56,9190.51,68576.33,105.92,28.1,0.25
ENT0141,2024-09-23,39,36819.68,13286.54,23533.13,100,21,0.2189,22194.82,3656.99,0.0,25851.81,10967.87,73406.81,104.16,14.9,0.412
ENT0141,2024-09-30,40,39639.3,12983.3,26656.0,102,24,0.1747,23978.35,3736.93,0.0,27715.28,11924.02,79011.67,105.63,16.9,0.612
ENT0141,2024-10-07,41,51326.63,14820.64,36505.98,141,26,0.173,30998.91,3582.23,0.0,34581.14,16745.48,87557.6,104.96,9.9,0.821
ENT0141,2024-10-14,42,46881.45,14980.45,31901.0,136,26,0.159,28225.72,3608.95,0.0,31834.67,15046.78,94107.98,103.66,16.5,1.007
ENT0141,2024-10-21,43,45997.69,16150.16,29847.53,126,23,0.1589,27717.06,3939.08,0.0,31656.14,14341.55,99652.12,104.01,8.4,1.146
ENT0141,2024-10-28,44,61910.56,22961.9,38948.66,166,28,0.1697,37346.31,3834.72,0.0,41181.03,20729.54,109236.43,104.46,4.2,1.219
ENT0141,2024-11-04,45,30965.5,10127.94,20837.56,77,21,0.1688,18652.41,3866.37,0.0,22518.78,8446.72,108049.32,103.86,3.6,1.198
ENT0141,2024-11-11,46,30704.35,10230.74,20473.61,79,19,0.1735,18549.39,3946.3,0.0,22495.68,8208.67,107011.91,105.09,4.3,1.057
ENT0141,2024-11-18,47,34997.52,13427.11,21570.41,97,21,0.188,21062.95,3474.22,0.0,24537.16,10460.35,107616.03,103.5,5.7,0.808
ENT0141,2024-11-25,48,35768.9,13500.52,22268.38,99,23,0.1688,21501.49,3747.71,0.0,25249.2,10519.7,107709.82,103.01,0.0,0.522
ENT0141,2024-12-02,49,28846.43,11316.19,17530.24,73,18,0.218,17306.74,4103.9,0.0,21410.64,7435.79,104003.89,102.22,0.0,0.282
ENT0141,2024-12-09,50,23488.05,8616.52,14871.53,65,19,0.1829,14084.59,4144.06,0.0,18228.66,5259.39,98376.83,102.0,7.2,0.134
ENT0141,2024-12-16,51,34666.11,14500.8,20165.31,89,22,0.2011,20792.93,3678.3,0.0,24471.23,10194.87,96960.15,102.11,0.0,0.082
ENT0141,2024-12-23,52,32119.25,13574.57,18544.68,90,20,0.1675,19192.52,3640.92,0.0,22833.44,9285.81,92982.08,100.57,0.0,0.119
ENT0141,2024-12-30,1,24857.68,10549.36,14308.32,69,19,0.1772,14871.8,3434.04,0.0,18305.84,6551.84,88090.69,101.07,2.8,0.205
ENT0141,2025-01-06,2,40340.15,16046.6,24293.55,112,23,0.1911,24112.66,3726.42,0.0,27839.07,12501.08,89494.24,100.71,2.9,0.251
ENT0141,2025-01-13,3,25957.68,10469.11,15488.58,68,19,0.1933,15408.75,3915.09,0.0,19323.84,6633.84,85915.3,97.96,0.0,0.201
ENT0141,2025-01-20,4,25541.87,10682.64,14859.23,71,18,0.2027,15052.39,3978.51,0.0,19030.91,6510.96,82691.03,95.16,1.4,0.103
ENT0141,2025-01-27,5,19008.98,7163.85,11845.12,51,16,0.159,11185.4,3562.79,0.0,14748.19,4260.79,78265.35,94.58,4.5,0.035
